gfx,cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,160,10240,8192,29,0,19.5071,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1376.09,2351.72,0.0
gfx950,256,160,12800,5120,37,0,17.8875,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1172.41,2083.78,0.0
gfx950,256,160,13312,16384,37,0,39.7609,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1755.32,2882.79,0.0
gfx950,256,160,14336,8192,37,0,22.5625,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1665.64,2834.93,0.0
gfx950,256,160,16384,2048,37,0,9.3976,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1142.57,2360.6,0.0
gfx950,256,160,16384,4096,42,0,18.124,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,1184.88,2158.74,0.0
gfx950,256,160,16384,6656,37,0,21.2181,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1644.66,2841.98,0.0
gfx950,256,160,16384,8192,37,0,25.055,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1714.22,2913.87,0.0
gfx950,256,160,16384,13312,37,0,36.0049,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1938.44,3204.0,0.0
gfx950,256,160,16384,26624,37,0,67.3608,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,2072.22,3347.3,0.0
gfx950,256,160,26624,16384,46,0,60.9834,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,2288.93,3737.64,0.0
gfx950,256,160,51200,5120,47,0,42.9748,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,1951.98,3440.75,0.0
gfx950,256,160,53248,16384,47,0,102.4961,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2723.74,4434.88,0.0
gfx950,256,160,57344,8192,50,0,60.9337,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2467.01,4166.6,0.0
gfx950,256,192,1280,8192,21,0,15.967,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,252.18,408.39,0.0
gfx950,256,192,2304,16384,21,0,26.2998,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,551.16,811.11,0.0
gfx950,256,192,2560,8192,21,0,16.9291,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,475.69,723.92,0.0
gfx950,256,192,4608,16384,21,0,26.5132,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,1093.46,1549.83,0.0
gfx950,256,192,5120,1280,21,0,6.3153,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,398.49,849.64,0.0
gfx950,256,192,5120,5120,21,0,14.2691,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,705.46,1090.8,0.0
gfx950,256,192,5120,6400,21,0,17.0747,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,736.93,1110.68,0.0
gfx950,256,192,5120,25600,21,0,39.9244,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,1260.67,1752.3,0.0
gfx950,256,192,6400,5120,29,0,17.6335,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,713.58,1096.39,0.0
gfx950,256,192,7168,8192,29,0,18.7241,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1204.25,1757.04,0.0
gfx950,256,192,8192,1024,29,0,6.5502,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,491.78,1135.59,0.0
gfx950,256,192,8192,2048,29,0,8.5152,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,756.58,1377.65,0.0
gfx950,256,192,8192,3584,29,0,12.1015,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,931.64,1501.45,0.0
gfx950,256,192,8192,7168,29,0,18.3343,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1229.86,1810.49,0.0
gfx950,256,192,8192,8192,29,0,18.9505,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1359.85,1978.13,0.0
gfx950,256,192,8192,28672,29,0,56.8402,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1586.8,2169.92,0.0
gfx950,256,192,9216,16384,29,0,33.7474,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1718.12,2388.61,0.0
gfx950,256,192,10240,8192,29,0,19.2596,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1672.53,2422.77,0.0
gfx950,256,192,12800,5120,37,0,18.4327,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1365.28,2071.03,0.0
gfx950,256,192,13312,16384,37,0,41.6901,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,2008.91,2776.12,0.0
gfx950,256,192,14336,8192,37,0,23.7812,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1896.34,2733.74,0.0
gfx950,256,192,16384,2048,37,0,11.3951,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1130.74,2041.69,0.0
gfx950,256,192,16384,4096,46,0,18.5424,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,1389.78,2170.11,0.0
gfx950,256,192,16384,6656,37,0,21.9033,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1911.85,2805.8,0.0
gfx950,256,192,16384,8192,37,0,25.9592,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1985.41,2857.82,0.0
gfx950,256,192,16384,13312,37,0,38.9353,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,2151.05,2995.26,0.0
gfx950,256,192,16384,26624,37,0,69.5808,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,2407.33,3261.69,0.0
gfx950,256,192,26624,16384,49,0,66.9827,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x128E,2500.7,3432.23,0.0
gfx950,256,192,51200,5120,54,0,46.5597,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2162.03,3247.97,0.0
gfx950,256,192,53248,16384,50,0,112.2081,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2985.59,4083.73,0.0
gfx950,256,192,57344,8192,50,0,63.3964,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2845.41,4064.7,0.0
gfx950,256,256,512,4096,21,0,6.343,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,169.28,289.3,0.0
gfx950,256,256,512,7168,0,0,22.6525,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,82.95,133.08,0.0
gfx950,256,256,800,5120,21,0,10.5281,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,199.2,295.68,0.0
gfx950,256,256,1024,3072,21,0,6.8291,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,235.85,364.67,0.0
gfx950,256,256,1024,4096,21,0,9.0711,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,236.74,346.79,0.0
gfx950,256,256,1280,8192,21,0,16.2987,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,329.39,426.22,0.0
gfx950,256,256,1536,3072,21,0,6.9951,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,345.37,505.92,0.0
gfx950,256,256,1536,7168,21,0,12.9576,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,435.05,556.35,0.0
gfx950,256,256,2048,6144,21,0,11.5572,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,557.44,703.15,0.0
gfx950,256,256,2048,7168,21,0,13.2113,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,568.92,704.41,0.0
gfx950,256,256,2048,8192,21,0,13.9675,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,614.99,750.73,0.0
gfx950,256,256,2304,16384,21,0,26.2627,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,735.92,843.45,0.0
gfx950,256,256,2560,8192,21,0,16.8359,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,637.77,762.96,0.0
gfx950,256,256,3072,1536,21,0,6.1771,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,391.11,668.4,0.0
gfx950,256,256,3072,6144,21,0,11.1632,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,865.67,1056.73,0.0
gfx950,256,256,4096,1024,21,0,5.5715,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,385.44,776.34,0.0
gfx950,256,256,4096,4096,21,0,10.1458,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,846.65,1085.18,0.0
gfx950,256,256,4096,8192,21,0,13.9413,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,1232.3,1429.06,0.0
gfx950,256,256,4096,14336,21,0,23.1245,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,1300.13,1439.7,0.0
gfx950,256,256,4608,7168,0,0,23.7653,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,711.6,832.81,0.0
gfx950,256,256,4608,16384,29,0,30.6036,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1263.08,1379.09,0.0
gfx950,256,256,5120,1280,29,0,6.8795,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,487.75,881.18,0.0
gfx950,256,256,5120,5120,29,0,15.988,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,839.49,1024.77,0.0
gfx950,256,256,5120,6400,29,0,14.7318,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1138.84,1345.7,0.0
gfx950,256,256,5120,25600,29,0,47.1285,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1423.96,1515.73,0.0
gfx950,256,256,6144,2048,29,0,7.1546,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,900.46,1355.68,0.0
gfx950,256,256,6144,3072,37,0,9.9868,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,967.64,1299.33,0.0
gfx950,256,256,6144,4096,29,0,10.2418,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1258.07,1586.92,0.0
gfx950,256,256,6144,12288,29,0,24.2139,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1596.38,1753.84,0.0
gfx950,256,256,6144,16384,29,0,31.4059,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1641.08,1769.56,0.0
gfx950,256,256,6400,5120,29,0,17.2608,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,971.98,1177.01,0.0
gfx950,256,256,7168,2048,29,0,7.8351,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,959.3,1438.68,0.0
gfx950,256,256,7168,2304,0,0,10.6915,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,790.88,1143.19,0.0
gfx950,256,256,7168,8192,29,0,17.9205,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1677.67,1901.66,0.0
gfx950,256,256,7168,16384,29,0,32.5458,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1847.54,1981.44,0.0
gfx950,256,256,7168,18432,29,0,36.2989,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1863.58,1986.0,0.0
gfx950,256,256,8192,1024,29,0,6.5497,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,655.75,1300.77,0.0
gfx950,256,256,8192,2048,29,0,8.1011,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1060.34,1585.59,0.0
gfx950,256,256,8192,3584,29,0,14.0739,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1068.1,1373.69,0.0
gfx950,256,256,8192,4096,29,0,10.3885,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1653.74,2069.19,0.0
gfx950,256,256,8192,7168,29,0,18.8783,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1592.56,1826.01,0.0
gfx950,256,256,8192,8192,29,0,18.4185,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1865.5,2106.43,0.0
gfx950,256,256,8192,28672,29,0,58.3537,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,2060.86,2147.33,0.0
gfx950,256,256,9216,16384,37,0,36.7985,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,2100.88,2236.86,0.0
gfx950,256,256,10240,8192,37,0,21.2222,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,2023.81,2272.83,0.0
gfx950,256,256,12288,512,38,0,6.3583,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x256E,506.62,1494.54,0.0
gfx950,256,256,12288,1536,1,0,9.8009,a4w4_blockscale_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,986.0,1624.88,0.0
gfx950,256,256,12288,4096,42,0,14.5442,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,1771.83,2198.92,0.0
gfx950,256,256,12288,6144,42,0,20.0605,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,1926.91,2234.57,0.0
gfx950,256,256,12800,5120,42,0,18.789,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,1785.86,2127.68,0.0
gfx950,256,256,13312,16384,42,0,46.7414,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2389.08,2523.78,0.0
gfx950,256,256,14336,8192,42,0,26.5916,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2261.22,2523.69,0.0
gfx950,256,256,16384,512,30,0,6.8027,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x256E,631.36,1859.33,0.0
gfx950,256,256,16384,2048,42,0,10.4519,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,1643.71,2432.86,0.0
gfx950,256,256,16384,4096,38,0,19.0289,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x256E,1805.66,2231.73,0.0
gfx950,256,256,16384,6656,42,0,24.1571,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2311.31,2639.66,0.0
gfx950,256,256,16384,8192,42,0,28.2495,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2432.59,2709.64,0.0
gfx950,256,256,16384,13312,42,0,43.2786,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2580.24,2752.96,0.0
gfx950,256,256,16384,16384,42,0,49.8604,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2756.48,2902.17,0.0
gfx950,256,256,16384,26624,42,0,78.9684,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2828.2,2911.29,0.0
gfx950,256,256,16384,53248,42,0,145.1528,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,3077.29,3109.91,0.0
gfx950,256,256,18432,7168,38,0,30.4769,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x256E,2219.57,2507.31,0.0
gfx950,256,256,18432,16384,2,0,97.5677,a4w4_blockscale_256x64x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1584.73,1665.81,0.0
gfx950,256,256,20480,16384,38,0,62.6988,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x256E,2740.06,2876.53,0.0
gfx950,256,256,24576,1536,8,0,12.7275,a4w4_blockscale_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1518.55,2487.05,0.0
gfx950,256,256,26624,16384,43,0,73.3227,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,3045.96,3189.09,0.0
gfx950,256,256,28672,4096,43,0,24.4961,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,2454.66,3017.81,0.0
gfx950,256,256,32768,512,43,0,9.9975,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,859.21,2523.77,0.0
gfx950,256,256,51200,5120,54,0,50.4785,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2658.91,3128.89,0.0
gfx950,256,256,53248,16384,54,0,132.8006,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3363.51,3505.77,0.0
gfx950,256,256,57344,8192,18,0,71.2376,a4w4_blockscale_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x8x1x32_8_2x4_intrawave_v3,3376.28,3724.01,0.0
gfx950,256,256,59136,8192,18,0,74.1445,a4w4_blockscale_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x8x1x32_8_2x4_intrawave_v3,3345.28,3689.38,0.0
gfx950,256,256,106496,16384,18,0,249.1001,a4w4_blockscale_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x8x1x32_8_2x4_intrawave_v3,3586.32,3729.58,0.0
gfx950,256,288,1280,8192,21,0,16.4719,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,366.67,434.67,0.0
gfx950,256,288,2304,16384,21,0,26.1796,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,830.54,861.77,0.0
gfx950,256,288,2560,8192,21,0,14.3768,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,840.21,913.97,0.0
gfx950,256,288,4608,16384,29,0,29.1664,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1490.98,1466.15,0.0
gfx950,256,288,5120,1280,29,0,7.3211,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,515.62,875.58,0.0
gfx950,256,288,5120,5120,29,0,13.8399,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1091.01,1213.42,0.0
gfx950,256,288,5120,6400,42,0,18.5633,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,1016.76,1091.12,0.0
gfx950,256,288,5120,25600,29,0,44.3246,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1703.29,1628.25,0.0
gfx950,256,288,6400,5120,29,0,16.8247,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1121.82,1236.73,0.0
gfx950,256,288,7168,8192,37,0,21.1725,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1597.49,1637.43,0.0
gfx950,256,288,8192,1024,37,0,7.5191,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,642.61,1204.98,0.0
gfx950,256,288,8192,2048,42,0,10.6831,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,904.58,1254.52,0.0
gfx950,256,288,8192,3584,42,0,14.8917,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,1135.63,1337.31,0.0
gfx950,256,288,8192,7168,37,0,19.5302,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1731.82,1797.78,0.0
gfx950,256,288,8192,8192,37,0,21.6423,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1786.07,1822.94,0.0
gfx950,256,288,8192,28672,37,0,66.796,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,2025.44,1890.65,0.0
gfx950,256,288,9216,16384,37,0,39.9597,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,2176.52,2081.23,0.0
gfx950,256,288,10240,8192,37,0,22.4527,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,2152.01,2183.3,0.0
gfx950,256,288,12800,5120,46,0,20.6536,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,1827.71,1979.22,0.0
gfx950,256,288,13312,16384,46,0,50.3598,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,2494.6,2364.56,0.0
gfx950,256,288,14336,8192,46,0,28.4269,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,2379.64,2397.64,0.0
gfx950,256,288,16384,2048,46,0,14.2595,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,1355.4,1859.06,0.0
gfx950,256,288,16384,4096,46,0,18.264,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,2116.44,2386.19,0.0
gfx950,256,288,16384,6656,46,0,25.5322,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,2460.18,2542.73,0.0
gfx950,256,288,16384,8192,46,0,30.4004,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,2543.04,2556.73,0.0
gfx950,256,288,16384,13312,46,0,45.1824,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,2780.46,2664.89,0.0
gfx950,256,288,16384,26624,46,0,83.936,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,2993.42,2756.56,0.0
gfx950,256,288,26624,16384,47,0,77.0326,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3261.68,3061.02,0.0
gfx950,256,288,51200,5120,41,0,54.2684,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x640E,2782.37,2972.27,0.0
gfx950,256,288,53248,16384,41,0,147.3597,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x640E,3410.1,3184.3,0.0
gfx950,256,288,57344,8192,47,0,87.9704,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3075.84,3058.88,0.0
gfx950,256,320,2560,8192,21,0,16.4166,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,817.57,818.37,0.0
gfx950,256,320,5120,1280,29,0,7.4259,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,564.82,910.11,0.0
gfx950,256,320,5120,5120,22,0,16.5703,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x256E,1012.49,1038.19,0.0
gfx950,256,320,5120,6400,29,0,18.0264,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1163.38,1147.47,0.0
gfx950,256,320,5120,25600,29,0,47.2784,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1774.3,1542.12,0.0
gfx950,256,320,6400,5120,29,0,16.745,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1252.4,1271.97,0.0
gfx950,256,320,7168,8192,37,0,20.6963,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1815.83,1703.61,0.0
gfx950,256,320,8192,1024,37,0,7.6808,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,698.98,1250.0,0.0
gfx950,256,320,8192,2048,37,0,8.971,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1196.9,1556.03,0.0
gfx950,256,320,8192,3584,37,0,14.0025,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1341.94,1463.77,0.0
gfx950,256,320,8192,7168,37,0,19.5769,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1919.66,1826.13,0.0
gfx950,256,320,8192,8192,37,0,21.16,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,2029.76,1895.46,0.0
gfx950,256,320,8192,28672,37,0,70.3383,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,2137.16,1809.41,0.0
gfx950,256,320,10240,8192,42,0,24.4175,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2198.71,2039.82,0.0
gfx950,256,320,14336,8192,46,0,30.445,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,2468.78,2273.15,0.0
gfx950,256,320,51200,5120,47,0,62.2725,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2694.16,2644.17,0.0
gfx950,256,320,57344,8192,47,0,88.7921,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3385.97,3073.38,0.0
gfx950,256,384,1280,8192,21,0,16.1226,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,499.49,483.72,0.0
gfx950,256,384,2304,16384,21,0,26.2829,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,1103.04,905.13,0.0
gfx950,256,384,2560,8192,21,0,17.85,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,902.3,785.7,0.0
gfx950,256,384,4608,16384,29,0,31.6982,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1829.19,1401.76,0.0
gfx950,256,384,5120,1280,29,0,7.0087,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,718.13,1063.64,0.0
gfx950,256,384,5120,5120,29,0,17.1449,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1174.27,1051.18,0.0
gfx950,256,384,5120,6400,29,0,18.6953,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1346.1,1152.43,0.0
gfx950,256,384,5120,25600,29,0,48.0141,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,2096.54,1549.2,0.0
gfx950,256,384,6400,5120,37,0,18.0754,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1392.27,1232.74,0.0
